Origin,DepDelayMinutes,Flights,Lat,Lng,Year,Month
CMH,15.0,1706,39.995,-82.8891666667,2017,2
CMX,27.800000000000004,56,47.16833,-88.48917,2017,2
COD,0.0,56,44.52028,-109.02389,2017,2
COS,23.700000000000045,638,38.80583,-104.70083,2017,2
CPR,0.0,53,42.90806,-106.46444,2017,2
CRP,18.700000000000017,206,27.77028,-97.50111,2017,2
CRW,24.700000000000216,178,38.37306,-81.59306,2017,2
CSG,40.999999999999986,83,32.51639,-84.93889,2017,2
CVG,28.200000000000045,983,39.0527777778,-84.6616666667,2017,2
CWA,0.0,64,44.7775,-89.6666667,2017,2
DAB,4.800000000000011,149,29.18,-81.05806,2017,2
DAL,21.0,5271,32.84722,-96.85167,2017,2
DAY,5.699999999999989,366,39.9025,-84.21944,2017,2
DCA,18.0,5703,38.8491666667,-77.0413888889,2017,2
DEN,26.0,15533,39.8533333333,-104.6755555556,2017,2
DFW,22.0,13764,32.8980555556,-97.0408333333,2017,2
DHN,20.0,102,31.32111,-85.44944,2017,2
DLH,5.0,151,46.84222,-92.19361,2017,2
DRO,27.899999999999984,73,37.15139,-107.75389,2017,2
DSM,17.0,640,41.53389,-93.66306,2017,2
DTW,22.0,9183,42.2083333333,-83.3566666667,2017,2
DVL,60.5,48,48.11444,-98.90861,2017,2
EAU,13.099999999999987,52,44.86583,-91.48417,2017,2
ECP,20.399999999999977,250,30.3416666667,-85.7972222222,2017,2
EGE,56.0,280,39.6425,-106.91778,2017,2
EKO,8.799999999999997,47,40.825,-115.79167,2017,2
ELM,5.9999999999999964,15,42.16,-76.89167,2017,2
ELP,17.0,823,31.80722,-106.3775,2017,2
ERI,22.800000000000026,105,42.08194,-80.17611,2017,2
ESC,23.800000000000004,48,45.72278,-87.09361,2017,2
EUG,61.60000000000008,243,44.12306,-123.21861,2017,2
EVV,4.800000000000011,218,38.03694,-87.5325,2017,2
EWN,25.0,51,35.07306,-77.04306,2017,2
EWR,55.0,8323,40.6897222222,-74.175,2017,2
EYW,14.800000000000011,167,24.5558333333,-81.7591666667,2017,2
FAI,8.800000000000011,156,64.815,-147.8563888889,2017,2
FAR,15.200000000000102,199,46.92056,-96.81583,2017,2
FAT,44.200000000000045,594,36.77611,-119.71806,2017,2
FAY,21.00000000000003,128,34.99111,-78.88028,2017,2
FCA,15.600000000000023,164,48.31056,-114.25611,2017,2
FLG,0.0,97,35.14028,-111.66917,2017,2
FLL,34.0,7269,26.0716666667,-80.1472222222,2017,2
FNT,4.399999999999977,369,42.96556,-83.74361,2017,2
FSD,8.100000000000023,333,43.58194,-96.74194,2017,2
FSM,13.600000000000009,79,35.33667,-94.3675,2017,2
FWA,21.600000000000023,408,40.97833,-85.195,2017,2
GCC,1.8000000000000682,80,44.34889,-105.53944,2017,2
GCK,0.0,56,37.9275,-100.72444,2017,2
GEG,19.700000000000045,823,47.62,-117.53389,2017,2
GFK,4.0,88,47.94917,-97.17611,2017,2
GJT,2.0999999999999943,160,39.1225,-108.52667,2017,2
GNV,35.19999999999999,180,29.69,-82.27167,2017,2
GPT,10.800000000000011,173,30.40722,-89.07,2017,2
GRB,28.40000000000009,303,44.48472,-88.12972,2017,2
GRI,0.0,29,40.9675,-98.30972,2017,2
GRK,18.0,116,31.06722,-97.82889,2017,2
GRR,14.0,902,42.8838888889,-85.5294444444,2017,2
GSO,12.0,397,36.09778,-79.93722,2017,2
GSP,15.0,394,34.89556,-82.21889,2017,2
GTF,2.0,111,47.482,-111.3706833,2017,2
GTR,15.5,76,33.450333,-88.5913667,2017,2
GUC,61.399999999999984,34,38.53389,-106.93306,2017,2
GUM,14.3,28,13.48389,144.79722,2017,2
HDN,55.09999999999994,161,40.48111,-107.21778,2017,2
HIB,11.800000000000004,63,47.38667,-92.83889,2017,2
HLN,0.0,110,46.606806,-111.98275,2017,2
HNL,26.0,3495,21.3258333333,-157.9216666667,2017,2
HOB,10.399999999999999,48,32.6875,-103.21694,2017,2
HOU,24.0,4013,29.6455555556,-95.2788888889,2017,2
HPN,48.0,491,41.06694,-73.7075,2017,2
HRL,20.600000000000023,186,26.22861,-97.65444,2017,2
HSV,8.700000000000017,254,34.63722,-86.775,2017,2
HYS,11.500000000000021,48,38.84222,-99.27306,2017,2
IAD,32.0,2276,38.9519444444,-77.4480555556,2017,2
IAG,29.19999999999999,64,43.10722,-78.94611,2017,2
IAH,26.0,9894,29.9855555556,-95.3422222222,2017,2
ICT,6.800000000000068,605,37.649944,-97.43306,2017,2
IDA,17.30000000000001,168,43.513722,-112.07075,2017,2
IFP,77.60000000000001,13,35.1575,-114.55944,2017,2
ILM,14.900000000000006,192,34.27056,-77.9025,2017,2
IMT,16.200000000000017,53,45.81833,-88.11444,2017,2
IND,15.200000000000045,1900,39.7172222222,-86.2944444444,2017,2
INL,25.200000000000102,48,48.56611,-93.40306,2017,2
ISN,21.5,56,48.17806,-103.64222,2017,2
ISP,19.900000000000034,340,40.79528,-73.10028,2017,2
ITH,19.0,51,42.49111,-76.45833,2017,2
ITO,25.0,441,19.72028,-155.04833,2017,2
JAC,122.5,315,43.6069444444,-110.7377777778,2017,2
JAN,7.0,304,32.31111,-90.07583,2017,2
JAX,9.700000000000045,1265,30.4908333333,-81.6833333333,2017,2
JFK,41.0,7186,40.6441666667,-73.7822222222,2017,2
JMS,50.7,76,46.92972,-98.67833,2017,2
JNU,26.19999999999999,296,58.355,-134.57639,2017,2
KOA,32.0,961,19.7388888889,-156.0455555556,2017,2
KTN,9.0,164,55.35556,-131.71389,2017,2
LAN,17.900000000000006,263,42.778639,-84.586194,2017,2
LAR,0.3999999999999986,48,41.31194,-105.675,2017,2
LAS,31.0,11063,36.08,-115.1533333333,2017,2
LAW,0.8000000000000007,13,34.5675,-98.41639,2017,2
LAX,57.0,15569,33.9425222,-118.4071611,2017,2
LBB,15.0,311,33.66361,-101.82278,2017,2
LBE,16.19999999999999,98,40.27472,-79.40667,2017,2
LCH,1.0,121,30.12611,-93.22333,2017,2
LEX,50.099999999999966,461,38.03639,-84.60583,2017,2
LFT,23.60000000000005,270,30.20528,-91.9875,2017,2
LGA,40.0,6923,40.7747222222,-73.8719444444,2017,2
LGB,48.0,1218,33.81778,-118.15167,2017,2
LIH,30.0,887,21.9786111111,-159.3422222222,2017,2
LIT,18.600000000000023,566,34.72944,-92.22444,2017,2
LNK,4.900000000000006,222,40.85111,-96.75917,2017,2
LRD,24.0,179,27.54389,-99.46167,2017,2
LSE,26.0,51,43.87917,-91.25667,2017,2
LWS,0.0,43,46.3744972,-117.0153944,2017,2
MAF,18.400000000000034,429,31.9425,-102.20194,2017,2
MBS,8.0,191,43.53278,-84.07972,2017,2
MCI,17.0,3231,39.29749999,-94.71388888,2017,2
MCO,23.0,10105,28.4286111111,-81.3086111111,2017,2
MDT,7.0,191,40.19361,-76.76333,2017,2
MDW,19.0,5814,41.7861111111,-87.7525,2017,2
MEI,40.0,76,32.3325,-88.75194,2017,2
MEM,12.0,1078,35.0436111111,-89.9763888889,2017,2
MFE,10.700000000000017,152,26.17583,-98.23861,2017,2
MFR,37.0,193,42.374222,-122.8735,2017,2
MGM,16.0,202,32.30056,-86.39389,2017,2
MHT,18.19999999999999,448,42.9283333333,-71.4375,2017,2
MIA,30.0,5322,25.7941666667,-80.2855555556,2017,2
MKE,16.0,2327,42.9469444444,-87.9022222222,2017,2
MKG,0.0,52,43.1694861,-86.238222,2017,2
MLB,1.8000000000000114,102,28.10278,-80.64528,2017,2
MLI,9.0,208,41.44861,-90.5075,2017,2
MLU,13.500000000000028,222,32.51083,-92.03778,2017,2
MMH,83.79999999999998,28,37.62404861,-118.8377722,2017,2
MOB,20.200000000000045,371,30.69139,-88.24278,2017,2
MOT,1.200000000000017,90,48.25944,-101.28028,2017,2
MQT,26.40000000000002,52,46.35361,-87.39528,2017,2
MRY,73.00000000000003,218,36.58694,-121.84306,2017,2
MSN,14.0,638,43.13972,-89.3375,2017,2
MSO,18.10000000000001,124,46.91639,-114.09056,2017,2
MSP,14.0,8950,44.8816666667,-93.2208333333,2017,2
MSY,20.0,3312,29.9933333333,-90.2580555556,2017,2
MTJ,50.19999999999999,145,38.5097944,-107.8942417,2017,2
MYR,39.80000000000007,321,33.67972,-78.92833,2017,2
OAJ,14.599999999999994,78,34.82917,-77.61222,2017,2
OAK,37.20000000000027,3524,37.7213888889,-122.2208333333,2017,2
OGG,37.0,1825,20.8922222222,-156.4380555556,2017,2
OKC,12.0,1045,35.39306,-97.60083,2017,2
OMA,9.0,1456,41.3011111111,-95.8902777778,2017,2
OME,23.0,56,64.51222,-165.44528,2017,2
ONT,36.100000000000136,1534,34.05611,-117.60111,2017,2
ORD,29.0,17775,41.97805555,-87.90611111,2017,2
ORF,8.0,664,36.8944444444,-76.2008333333,2017,2
ORH,51.300000000000004,54,42.26722,-71.87583,2017,2
OTH,62.0,16,43.4163888889,-124.2466666667,2017,2
OTZ,66.39999999999996,56,66.8905555556,-162.6041666667,2017,2
PAH,1.7999999999999972,52,37.06028,-88.77306,2017,2
PBG,25.00000000000002,56,44.65083,-73.46806,2017,2
PBI,35.0,2283,26.6830555556,-80.0955555556,2017,2
PDX,33.0,4124,45.5875,-122.5933333333,2017,2
PGD,48.90000000000004,54,26.91972,-81.99056,2017,2
PHF,4.599999999999994,78,37.13194,-76.49306,2017,2
PHL,19.0,5205,39.8686111111,-75.2483333333,2017,2
PHX,23.0,11915,33.4341666667,-112.011666667,2017,2
PIA,32.20000000000002,232,40.66417,-89.69333,2017,2
PIB,15.100000000000072,48,31.46722,-89.33694,2017,2
PIH,9.0,71,42.909806,-112.595917,2017,2
PIT,13.299999999999955,1908,40.4913888889,-80.2327777778,2017,2
PLN,20.0,68,45.57083,-84.79667,2017,2
PNS,8.800000000000011,373,30.47333,-87.18667,2017,2
PPG,28.299999999999994,8,-14.3316666667,-170.7113888889,2017,2
PSC,14.0,268,46.2646778,-119.119028,2017,2
PSE,8.600000000000001,56,18.00833,-66.56306,2017,2
PSG,15.000000000000043,56,56.80167,-132.94528,2017,2
PSP,47.0,984,33.829667,-116.506694,2017,2
PVD,23.800000000000068,907,41.72389,-71.42833,2017,2
PWM,39.900000000000034,342,43.6458333333,-70.3091666667,2017,2
RAP,5.599999999999994,146,44.04528,-103.05722,2017,2
RDD,44.39999999999999,82,40.50889,-122.29333,2017,2
RDM,57.80000000000007,216,44.254333,-121.149972,2017,2
RDU,24.0,2434,35.8772222222,-78.7888888889,2017,2
RHI,0.0,70,45.63139,-89.4675,2017,2
RIC,29.0,1174,37.505,-77.3241666667,2017,2
RKS,6.0,52,41.59417,-109.06528,2017,2
RNO,34.5,1075,39.49917,-119.76806,2017,2
ROA,24.399999999999977,155,37.325472,-79.975417,2017,2
ROC,16.0,508,43.1188888889,-77.6725,2017,2
ROW,27.200000000000003,30,33.30167,-104.53056,2017,2
RST,54.10000000000001,124,43.90833,-92.5,2017,2
RSW,19.0,3096,26.5361111111,-81.7552777778,2017,2
SAF,3.0,108,35.61722,-106.08944,2017,2
SAN,43.0,5711,32.7336111111,-117.1897222222,2017,2
SAT,15.0,2223,29.5266666667,-98.4719444444,2017,2
SAV,27.0,446,32.1275,-81.20194,2017,2
SBA,90.59999999999997,377,34.42611,-119.84028,2017,2
SBN,26.399999999999977,351,41.70833,-86.31722,2017,2
SBP,92.40000000000003,259,35.23694,-120.64194,2017,2
SCC,35.499999999999964,56,70.19472,-148.46528,2017,2
SCE,25.0,92,40.84917,-77.84861,2017,2
SDF,17.399999999999977,691,38.17444,-85.73611,2017,2
SEA,35.80000000000018,9157,47.4488888889,-122.309444444,2017,2
SFO,65.0,11975,37.6180555556,-122.3786111111,2017,2
SGF,17.49999999999997,183,37.24556,-93.38861,2017,2
SGU,13.0,176,37.0375,-113.5036111111,2017,2
SHV,25.900000000000034,424,32.44667,-93.82556,2017,2
SIT,1.2999999999999972,81,57.04722,-135.36167,2017,2
SJC,37.0,3255,37.3627777778,-121.9291666667,2017,2
SJU,17.100000000000136,2043,18.4380555556,-66.0044444444,2017,2
SLC,22.0,8345,40.7861111111,-111.9822222222,2017,2
SMF,35.0,3048,38.6955555556,-121.5908333333,2017,2
SNA,35.0,2922,33.6755555556,-117.8683333333,2017,2
SPI,0.5,127,39.84417,-89.67806,2017,2
SPS,8.0,82,33.98889,-98.49194,2017,2
SRQ,16.800000000000068,300,27.39556,-82.55444,2017,2
STL,18.0,4186,38.7472222222,-90.3613888889,2017,2
STS,26.400000000000002,13,38.50889,-122.81278,2017,2
STT,38.0,452,18.3369444444,-64.9730555556,2017,2
STX,1.5999999999999943,98,17.70167,-64.80167,2017,2
SUN,43.19999999999999,135,43.50389,-114.29556,2017,2
SWF,58.20000000000002,83,41.50417,-74.10472,2017,2
SYR,22.80000000000001,401,43.1127777778,-76.1119444444,2017,2
TLH,8.900000000000006,163,30.3952777778,-84.3452777778,2017,2
TPA,20.0,5428,27.9755555556,-82.5333333333,2017,2
TRI,47.400000000000034,150,36.4752139,-82.4074194,2017,2
TTN,62.0,169,40.27667,-74.81333,2017,2
TUL,7.0,1043,36.19833,-95.88806,2017,2
TUS,31.0,1350,32.11611,-110.94111,2017,2
TVC,41.40000000000012,193,44.74139,-85.58222,2017,2
TWF,52.0,122,42.4818028,-114.4877333,2017,2
TXK,0.0,24,33.45361,-93.99111,2017,2
TYR,24.800000000000022,13,32.3542125,-95.40241917,2017,2
TYS,25.19999999999999,485,35.81111,-83.99389,2017,2
VLD,23.99999999999997,78,30.78139,-83.27611,2017,2
VPS,25.5,206,30.4833333333,-86.5252777778,2017,2
WRG,8.400000000000034,56,56.48444,-132.36972,2017,2
XNA,18.0,382,36.28194,-94.30694,2017,2
YAK,38.0,56,59.50333,-139.66028,2017,2
YUM,3.0,109,32.65667,-114.60611,2017,2
ABE,80.70000000000002,239,40.65194,-75.44056,2016,7
ABI,50.800000000000054,23,32.41139,-99.68194,2016,7
ABQ,47.0,1658,35.0402777778,-106.6091666667,2016,7
ABR,13.29999999999999,62,45.44917,-98.42194,2016,7
ABY,30.5,86,31.53556,-84.19444,2016,7
ACK,82.5,158,41.25306,-70.06028,2016,7
ACT,49.60000000000001,112,31.61139,-97.23056,2016,7
ACV,39.599999999999994,121,40.97806,-124.10861,2016,7
ACY,53.0,341,39.4575,-74.57722,2016,7
ADK,12.600000000000001,9,51.87806,-176.64611,2016,7
ADQ,8.200000000000003,56,57.75,-152.49389,2016,7
AEX,68.00000000000006,236,31.3275,-92.54861,2016,7
AGS,85.9,227,33.37,-81.9641666667,2016,7
AKN,24.0,31,58.67667,-156.64917,2016,7
ALB,59.0,795,42.74583333,-73.80527777,2016,7
AMA,21.400000000000006,263,35.21944,-101.70583,2016,7
ANC,12.0,2112,61.1741666667,-149.9816666667,2016,7
APN,13.0,62,45.07806,-83.56028,2016,7
ASE,26.0,435,39.22306,-106.86889,2016,7
ATL,59.0,33941,33.6394444444,-84.4280555556,2016,7
ATW,12.5,230,44.25806,-88.51917,2016,7
AUS,45.40000000000009,4131,30.1944444444,-97.67,2016,7
AVL,73.10000000000002,358,35.43611,-82.54167,2016,7
AVP,40.60000000000005,165,41.33833,-75.72333,2016,7
AZO,17.200000000000045,153,42.235,-85.55194,2016,7
BDL,32.799999999999955,1773,41.9388888889,-72.6833333333,2016,7
BET,0.0,80,60.7797222222,-161.8380555556,2016,7
BFL,15.300000000000011,229,35.43361,-119.05667,2016,7
BGM,11.800000000000026,99,42.20861,-75.97972,2016,7
BGR,48.5,123,44.80722,-68.82806,2016,7
BHM,56.700000000000045,1050,33.5616666667,-86.7530555556,2016,7
BIL,8.0,337,45.80778,-108.54278,2016,7
BIS,38.0,212,46.77278,-100.74583,2016,7
BJI,35.59999999999998,62,47.51083,-94.93472,2016,7
BMI,37.30000000000001,159,40.47722,-88.91583,2016,7
BNA,60.5,4623,36.12666666,-86.68194444,2016,7
BOI,27.0,1344,43.5644444444,-116.2227777778,2016,7
BOS,58.0,11145,42.3616666667,-71.0116666667,2016,7
BPT,86.79999999999998,62,29.95083,-94.02056,2016,7
BQK,73.0,91,31.25889,-81.46639,2016,7
BQN,66.40000000000003,208,18.495,-67.12944,2016,7
BRD,9.799999999999997,62,46.39833,-94.13806,2016,7
BRO,33.19999999999993,207,25.90694,-97.42583,2016,7
BRW,8.100000000000009,80,71.28556,-156.76611,2016,7
BTM,31.19999999999996,57,45.95472,-112.4975,2016,7
BTR,92.9000000000002,617,30.53278,-91.15,2016,7
BTV,64.60000000000014,395,44.47194,-73.15333,2016,7
BUF,43.200000000000045,1611,42.9405555556,-78.7322222222,2016,7
BUR,41.200000000000045,1919,34.2005555556,-118.3586111111,2016,7
BWI,65.90000000000055,8851,39.1791666667,-76.6688888889,2016,7
BZN,27.0,567,45.7775,-111.15306,2016,7
CAE,71.99999999999994,371,33.93889,-81.11944,2016,7
CAK,34.200000000000045,404,40.91611,-81.44222,2016,7
CDC,8.599999999999994,52,37.70083,-113.09889,2016,7
CDV,25.0,61,60.49167,-145.4775,2016,7
CHA,37.500000000000114,333,35.03528,-85.20389,2016,7
CHO,88.7000000000001,204,38.138639,-78.452861,2016,7
CHS,79.79999999999995,1417,32.89861,-80.04056,2016,7
CID,35.39999999999998,315,41.884694,-91.710806,2016,7
CIU,14.100000000000001,61,46.25083,-84.4725,2016,7
CLE,57.5,3102,41.4075,-81.8511111111,2016,7
CLL,42.20000000000002,89,30.58861,-96.36389,2016,7
CLT,57.0,9381,35.2138888889,-80.9430555556,2016,7
CMH,48.0,2095,39.995,-82.8891666667,2016,7
CMX,27.60000000000001,62,47.16833,-88.48917,2016,7
COD,25.200000000000003,120,44.52028,-109.02389,2016,7
COS,30.0,738,38.80583,-104.70083,2016,7
CPR,11.600000000000009,135,42.90806,-106.46444,2016,7
CRP,27.5,257,27.77028,-97.50111,2016,7
CRW,99.0,231,38.37306,-81.59306,2016,7
CSG,60.0,107,32.51639,-84.93889,2016,7
CVG,37.0,1351,39.0527777778,-84.6616666667,2016,7
CWA,20.0,83,44.7775,-89.6666667,2016,7
DAB,39.60000000000002,184,29.18,-81.05806,2016,7
DAL,61.0,5816,32.84722,-96.85167,2016,7
DAY,46.19999999999999,604,39.9025,-84.21944,2016,7
DCA,62.0,6743,38.8491666667,-77.0413888889,2016,7
DEN,52.0,20919,39.8533333333,-104.6755555556,2016,7
DFW,72.0,17291,32.8980555556,-97.0408333333,2016,7
DHN,122.6000000000002,115,31.32111,-85.44944,2016,7
DLG,14.0,31,59.04472,-158.50556,2016,7
DLH,51.29999999999998,235,46.84222,-92.19361,2016,7
DRO,45.50000000000006,218,37.15139,-107.75389,2016,7
DSM,38.0,773,41.53389,-93.66306,2016,7
DTW,40.0,10371,42.2083333333,-83.3566666667,2016,7
DVL,13.799999999999997,53,48.11444,-98.90861,2016,7
EAU,13.400000000000006,57,44.86583,-91.48417,2016,7
ECP,38.69999999999999,452,30.3416666667,-85.7972222222,2016,7
EGE,15.200000000000017,107,39.6425,-106.91778,2016,7
EKO,4.0,56,40.825,-115.79167,2016,7
ELM,18.30000000000001,148,42.16,-76.89167,2016,7
ELP,41.30000000000007,969,31.80722,-106.3775,2016,7
ERI,76.0,55,42.08194,-80.17611,2016,7
ESC,12.0,52,45.72278,-87.09361,2016,7
EUG,25.900000000000034,308,44.12306,-123.21861,2016,7
EVV,81.5,247,38.03694,-87.5325,2016,7
EWN,89.80000000000005,60,35.07306,-77.04306,2016,7
EWR,92.0,10183,40.6897222222,-74.175,2016,7
EYW,36.400000000000034,127,24.5558333333,-81.7591666667,2016,7
FAI,22.399999999999977,310,64.815,-147.8563888889,2016,7
FAR,31.30000000000001,350,46.92056,-96.81583,2016,7
FAT,31.0,774,36.77611,-119.71806,2016,7
FAY,92.0,143,34.99111,-78.88028,2016,7
FCA,13.600000000000023,309,48.31056,-114.25611,2016,7
FLG,49.0,177,35.14028,-111.66917,2016,7
FLL,61.0,6766,26.0716666667,-80.1472222222,2016,7
FNT,25.600000000000023,375,42.96556,-83.74361,2016,7
FSD,20.300000000000068,329,43.58194,-96.74194,2016,7
FSM,38.90000000000001,68,35.33667,-94.3675,2016,7
FWA,38.900000000000034,343,40.97833,-85.195,2016,7
GCC,10.600000000000023,87,44.34889,-105.53944,2016,7
GCK,77.09999999999997,62,37.9275,-100.72444,2016,7
GEG,25.0,897,47.62,-117.53389,2016,7
GFK,15.000000000000085,120,47.94917,-97.17611,2016,7
GGG,81.50000000000003,33,32.38401444,-94.71148667,2016,7
GJT,0.0,264,39.1225,-108.52667,2016,7
GNV,71.5,179,29.69,-82.27167,2016,7
GPT,41.0,270,30.40722,-89.07,2016,7
GRB,42.900000000000034,380,44.48472,-88.12972,2016,7
GRI,53.400000000000034,49,40.9675,-98.30972,2016,7
GRK,29.400000000000006,128,31.06722,-97.82889,2016,7
GRR,43.0,691,42.8838888889,-85.5294444444,2016,7
GSO,79.5,493,36.09778,-79.93722,2016,7
GSP,60.0,551,34.89556,-82.21889,2016,7
GST,23.0,31,58.42528,-135.7075,2016,7
GTF,4.0,245,47.482,-111.3706833,2016,7
GTR,40.599999999999994,86,33.450333,-88.5913667,2016,7
GUC,22.0,32,38.53389,-106.93306,2016,7
GUM,43.0,31,13.48389,144.79722,2016,7
HDN,15.800000000000011,32,40.48111,-107.21778,2016,7
HIB,37.599999999999994,83,47.38667,-92.83889,2016,7
HLN,1.0,148,46.606806,-111.98275,2016,7
HNL,13.0,4338,21.3258333333,-157.9216666667,2016,7
HOB,47.60000000000005,56,32.6875,-103.21694,2016,7
HOU,62.0,4758,29.6455555556,-95.2788888889,2016,7
HPN,72.39999999999998,609,41.06694,-73.7075,2016,7
HRL,37.80000000000001,274,26.22861,-97.65444,2016,7
HSV,46.900000000000034,355,34.63722,-86.775,2016,7
HYA,85.0,31,41.66944,-70.28028,2016,7
HYS,52.0,52,38.84222,-99.27306,2016,7
IAD,68.0,3239,38.9519444444,-77.4480555556,2016,7
IAG,23.60000000000003,27,43.10722,-78.94611,2016,7
IAH,45.0,11683,29.9855555556,-95.3422222222,2016,7
ICT,35.200000000000045,677,37.649944,-97.43306,2016,7
IDA,4.0,244,43.513722,-112.07075,2016,7
ILM,79.19999999999999,238,34.27056,-77.9025,2016,7
IMT,9.599999999999994,57,45.81833,-88.11444,2016,7
IND,55.0,2421,39.7172222222,-86.2944444444,2016,7
INL,88.50000000000007,54,48.56611,-93.40306,2016,7
ISN,15.19999999999996,145,48.17806,-103.64222,2016,7
ISP,71.20000000000005,407,40.79528,-73.10028,2016,7
ITH,40.10000000000001,44,42.49111,-76.45833,2016,7
ITO,16.30000000000001,531,19.72028,-155.04833,2016,7
JAC,25.0,571,43.6069444444,-110.7377777778,2016,7
JAN,64.90000000000003,470,32.31111,-90.07583,2016,7
JAX,58.0,1577,30.4908333333,-81.6833333333,2016,7
JFK,87.0,8774,40.6441666667,-73.7822222222,2016,7
JLN,92.60000000000014,62,37.15194,-94.49833,2016,7
JMS,18.39999999999999,84,46.92972,-98.67833,2016,7
JNU,8.900000000000034,512,58.355,-134.57639,2016,7
KOA,16.0,1178,19.7388888889,-156.0455555556,2016,7
KTN,17.0,273,55.35556,-131.71389,2016,7
LAN,27.5,247,42.778639,-84.586194,2016,7
LAR,18.999999999999986,52,41.31194,-105.675,2016,7
LAS,54.0,13057,36.08,-115.1533333333,2016,7
LAW,56.0,62,34.5675,-98.41639,2016,7
LAX,51.0,19920,33.9425222,-118.4071611,2016,7
LBB,64.40000000000009,350,33.66361,-101.82278,2016,7
LBE,56.400000000000006,84,40.27472,-79.40667,2016,7
LCH,26.40000000000002,90,30.12611,-93.22333,2016,7
LEX,57.39999999999998,461,38.03639,-84.60583,2016,7
LFT,50.49999999999997,206,30.20528,-91.9875,2016,7
LGA,92.60000000000036,8497,40.7747222222,-73.8719444444,2016,7
LGB,36.89999999999998,1010,33.81778,-118.15167,2016,7
LIH,10.0,1149,21.9786111111,-159.3422222222,2016,7
LIT,34.60000000000002,751,34.72944,-92.22444,2016,7
LNK,34.80000000000001,282,40.85111,-96.75917,2016,7
LRD,40.80000000000001,198,27.54389,-99.46167,2016,7
LSE,0.0,83,43.87917,-91.25667,2016,7
LWS,1.1000000000000014,60,46.3744972,-117.0153944,2016,7
MAF,49.80000000000001,456,31.9425,-102.20194,2016,7
MBS,35.099999999999994,203,43.53278,-84.07972,2016,7
MCI,46.0,3950,39.29749999,-94.71388888,2016,7
MCO,59.0,11146,28.4286111111,-81.3086111111,2016,7
MDT,69.0,174,40.19361,-76.76333,2016,7
MDW,62.0,8140,41.7861111111,-87.7525,2016,7
MEI,79.59999999999994,83,32.3325,-88.75194,2016,7
MEM,53.0,1265,35.0436111111,-89.9763888889,2016,7
MFE,34.400000000000034,204,26.17583,-98.23861,2016,7
MFR,26.400000000000034,274,42.374222,-122.8735,2016,7
MGM,88.0,197,32.30056,-86.39389,2016,7
MHT,43.80000000000007,566,42.9283333333,-71.4375,2016,7
MIA,65.0,5943,25.7941666667,-80.2855555556,2016,7
MKE,42.40000000000009,2939,42.9469444444,-87.9022222222,2016,7
MKG,64.00000000000004,57,43.1694861,-86.238222,2016,7
MLB,69.0,131,28.10278,-80.64528,2016,7
MLI,22.299999999999983,165,41.44861,-90.5075,2016,7
MLU,88.60000000000002,259,32.51083,-92.03778,2016,7
MOB,77.0,462,30.69139,-88.24278,2016,7
MOT,12.200000000000045,173,48.25944,-101.28028,2016,7
MQT,0.8000000000000114,77,46.35361,-87.39528,2016,7
MRY,27.0,210,36.58694,-121.84306,2016,7
MSN,38.0,692,43.13972,-89.3375,2016,7
MSO,19.69999999999999,345,46.91639,-114.09056,2016,7
MSP,36.0,12254,44.8816666667,-93.2208333333,2016,7
MSY,49.0,3588,29.9933333333,-90.2580555556,2016,7
MTJ,58.10000000000004,76,38.5097944,-107.8942417,2016,7
MVY,102.39999999999998,62,41.39306,-70.61444,2016,7
MYR,52.0,678,33.67972,-78.92833,2016,7
OAJ,81.09999999999998,111,34.82917,-77.61222,2016,7
OAK,41.0,4504,37.7213888889,-122.2208333333,2016,7
OGG,13.0,2150,20.8922222222,-156.4380555556,2016,7
OKC,38.0,1338,35.39306,-97.60083,2016,7
OMA,43.0,1517,41.3011111111,-95.8902777778,2016,7
